sequence_id,A_freq,T_freq,G_freq,C_freq,GC_content,AT_content,kmer_ATT,kmer_TAA,kmer_AAT,kmer_TTA,kmer_ATA,kmer_AAA,kmer_TAT,kmer_TTC,kmer_AAG,kmer_AGA,has_ATATA,has_polyT,has_polyA,start_A,start_T,end_T,at_rich_windows,label
mO_268_neg_649_690,0.5609756097560976,0.21951219512195122,0.0975609756097561,0.12195121951219512,0.21951219512195122,0.7804878048780488,0.0,0.07692307692307693,0.07692307692307693,0.0,0.20512820512820512,0.02564102564102564,0.05128205128205128,0.0,0.0,0.05128205128205128,1,0,0,1,0,0,0.7297297297297297,0
mO_340_neg_446_486,0.375,0.375,0.15,0.1,0.25,0.75,0.02631578947368421,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.10526315789473684,0.0,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.05263157894736842,1,0,0,0,1,0,0.6111111111111112,0
mO_201_neg_920_968,0.375,0.2708333333333333,0.2916666666666667,0.0625,0.3541666666666667,0.6458333333333334,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.0,0.17391304347826086,0.0,0.0,0.021739130434782608,0.0,0,1,1,0,1,0,0.38636363636363635,0
mO_068_neg_153_205,0.4423076923076923,0.3269230769230769,0.17307692307692307,0.057692307692307696,0.23076923076923078,0.7692307692307693,0.04,0.06,0.1,0.04,0.1,0.04,0.06,0.0,0.0,0.04,1,0,1,0,1,0,0.75,0
mO_309_neg_959_1002,0.4883720930232558,0.18604651162790697,0.20930232558139536,0.11627906976744186,0.32558139534883723,0.6744186046511628,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0,0.04878048780487805,0.2682926829268293,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0.5384615384615384,0
mO_155_neg_627_665,0.631578947368421,0.18421052631578946,0.10526315789473684,0.07894736842105263,0.18421052631578946,0.8157894736842105,0.0,0.08333333333333333,0.1111111111111111,0.0,0.1388888888888889,0.19444444444444445,0.05555555555555555,0.0,0.0,0.08333333333333333,1,0,1,0,1,0,0.6764705882352942,0
mO_211_neg_443_484,0.36585365853658536,0.4634146341463415,0.17073170731707318,0.0,0.17073170731707318,0.8292682926829268,0.10256410256410256,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.0,0.02564102564102564,0.0,0,0,0,0,0,0,0.9459459459459459,0
mO_269_neg_517_561,0.29545454545454547,0.29545454545454547,0.3409090909090909,0.06818181818181818,0.4090909090909091,0.5909090909090909,0.0,0.023809523809523808,0.047619047619047616,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0,0,0,0,1,0,0.3,0
mO_198_neg_676_716,0.45,0.45,0.05,0.05,0.1,0.9,0.10526315789473684,0.07894736842105263,0.05263157894736842,0.13157894736842105,0.07894736842105263,0.07894736842105263,0.15789473684210525,0.0,0.02631578947368421,0.0,1,0,0,1,0,0,1.0,0
mO_222_neg_770_813,0.37209302325581395,0.32558139534883723,0.27906976744186046,0.023255813953488372,0.3023255813953488,0.6976744186046512,0.07317073170731707,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.04878048780487805,0.04878048780487805,0,0,0,0,0,0,0.5128205128205128,0
mO_244_neg_97_139,0.21428571428571427,0.40476190476190477,0.2619047619047619,0.11904761904761904,0.38095238095238093,0.6190476190476191,0.025,0.0,0.025,0.025,0.0,0.025,0.025,0.075,0.025,0.025,0,1,0,0,1,0,0.39473684210526316,0
mO_218_neg_22_64,0.21428571428571427,0.3333333333333333,0.2619047619047619,0.19047619047619047,0.4523809523809524,0.5476190476190477,0.05,0.0,0.025,0.025,0.0,0.025,0.025,0.0,0.0,0.0,0,1,0,1,0,1,0.34210526315789475,0
mO_323_neg_488_522,0.4117647058823529,0.2647058823529412,0.29411764705882354,0.029411764705882353,0.3235294117647059,0.6764705882352942,0.0,0.0625,0.09375,0.0,0.09375,0.03125,0.0,0.0,0.03125,0.03125,0,0,0,1,0,1,0.4,0
mO_379_neg_757_806,0.42857142857142855,0.2857142857142857,0.24489795918367346,0.04081632653061224,0.2857142857142857,0.7142857142857143,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.0,0.0851063829787234,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0851063829787234,0,0,0,1,0,0,0.4444444444444444,0
mO_245_neg_752_790,0.4473684210526316,0.42105263157894735,0.13157894736842105,0.0,0.13157894736842105,0.868421052631579,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.05555555555555555,0.1388888888888889,0.05555555555555555,0.1111111111111111,0.0,0.027777777777777776,0.0,1,0,1,0,1,1,0.7647058823529411,0
mO_038_neg_463_498,0.37142857142857144,0.5714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.9428571428571428,0.12121212121212122,0.06060606060606061,0.030303030303030304,0.12121212121212122,0.15151515151515152,0.0,0.2727272727272727,0.0,0.0,0.0,1,0,0,0,1,1,1.0,0
mO_229_neg_573_616,0.46511627906976744,0.20930232558139536,0.23255813953488372,0.09302325581395349,0.32558139534883723,0.6744186046511628,0.0,0.04878048780487805,0.07317073170731707,0.0,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.0975609756097561,1,0,1,0,1,0,0.358974358974359,0
mO_001_neg_288_327,0.1794871794871795,0.46153846153846156,0.3333333333333333,0.02564102564102564,0.358974358974359,0.6410256410256411,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0,0,0,0,1,1,0.2857142857142857,0
mO_135_neg_668_707,0.41025641025641024,0.358974358974359,0.1794871794871795,0.05128205128205128,0.23076923076923078,0.7692307692307693,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.0,0.05405405405405406,0.0,0.0,0.05405405405405406,1,0,0,1,0,0,0.6,0
mO_179_neg_376_419,0.5116279069767442,0.3953488372093023,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.9069767441860465,0.024390243902439025,0.14634146341463414,0.14634146341463414,0.024390243902439025,0.1951219512195122,0.07317073170731707,0.12195121951219512,0.0,0.0,0.0,1,0,0,1,0,0,0.9487179487179487,0
mO_023_neg_68_102,0.2647058823529412,0.29411764705882354,0.3235294117647059,0.11764705882352941,0.4411764705882353,0.5588235294117647,0.0,0.03125,0.03125,0.0,0.03125,0.03125,0.0,0.0,0.03125,0.0,0,1,0,0,0,1,0.23333333333333334,0
mO_133_neg_204_243,0.48717948717948717,0.3333333333333333,0.1282051282051282,0.05128205128205128,0.1794871794871795,0.8205128205128205,0.0,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.21621621621621623,0.02702702702702703,0.10810810810810811,0.0,0.02702702702702703,0.05405405405405406,1,0,0,1,0,0,0.8857142857142857,0
mO_166_neg_669_708,0.38461538461538464,0.38461538461538464,0.1794871794871795,0.05128205128205128,0.23076923076923078,0.7692307692307693,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.13513513513513514,0.0,0.10810810810810811,0.0,0.02702702702702703,0.05405405405405406,1,0,0,1,0,1,0.6857142857142857,0
mO_004_neg_579_620,0.4146341463414634,0.2926829268292683,0.21951219512195122,0.07317073170731707,0.2926829268292683,0.7073170731707317,0.0,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.05128205128205128,1,0,1,1,0,0,0.5405405405405406,0
mO_233_neg_869_913,0.3409090909090909,0.4090909090909091,0.18181818181818182,0.06818181818181818,0.25,0.75,0.047619047619047616,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.0,0.0,0.0,0,0,0,0,1,1,0.65,0
mO_262_neg_281_314,0.45454545454545453,0.42424242424242425,0.06060606060606061,0.06060606060606061,0.12121212121212122,0.8787878787878788,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.12903225806451613,0.0,0.0,0.0,0,0,0,1,0,0,0.9310344827586207,0
mO_096_neg_719_759,0.5,0.375,0.125,0.0,0.125,0.875,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.13157894736842105,0.02631578947368421,0.05263157894736842,0.0,0.05263157894736842,0.07894736842105263,0,1,0,1,0,1,1.0,0
mO_146_neg_140_188,0.3541666666666667,0.3333333333333333,0.20833333333333334,0.10416666666666667,0.3125,0.6875,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.06521739130434782,0.0,0.021739130434782608,0.0,0.06521739130434782,0,1,1,0,0,0,0.5,0
mO_298_neg_569_598,0.3103448275862069,0.3793103448275862,0.20689655172413793,0.10344827586206896,0.3103448275862069,0.6896551724137931,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,0,0,0,0,1,1,0.52,0
mO_057_neg_709_745,0.5833333333333334,0.3055555555555556,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.8888888888888888,0.058823529411764705,0.17647058823529413,0.14705882352941177,0.058823529411764705,0.08823529411764706,0.14705882352941177,0.029411764705882353,0.0,0.0,0.0,0,0,1,0,1,0,0.96875,0
mO_355_neg_758_801,0.37209302325581395,0.5348837209302325,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.9069767441860465,0.0975609756097561,0.04878048780487805,0.04878048780487805,0.14634146341463414,0.12195121951219512,0.04878048780487805,0.1951219512195122,0.0,0.0,0.0,1,0,1,0,0,1,1.0,0
mO_227_neg_112_153,0.17073170731707318,0.3902439024390244,0.3902439024390244,0.04878048780487805,0.43902439024390244,0.5609756097560976,0.05128205128205128,0.0,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0,1,0,0,1,0,0.32432432432432434,0
mO_262_neg_147_190,0.2558139534883721,0.3953488372093023,0.2558139534883721,0.09302325581395349,0.3488372093023256,0.6511627906976745,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0,0.0,0.024390243902439025,0.04878048780487805,0.0,0.07317073170731707,0,0,0,0,0,0,0.41025641025641024,0
mO_146_neg_381_425,0.4318181818181818,0.2727272727272727,0.18181818181818182,0.11363636363636363,0.29545454545454547,0.7045454545454546,0.0,0.047619047619047616,0.023809523809523808,0.0,0.14285714285714285,0.0,0.09523809523809523,0.0,0.023809523809523808,0.023809523809523808,1,0,0,1,0,0,0.575,0
mO_018_neg_513_543,0.36666666666666664,0.23333333333333334,0.3,0.1,0.4,0.6,0.0,0.03571428571428571,0.03571428571428571,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.03571428571428571,0.07142857142857142,0,0,0,0,1,1,0.38461538461538464,0
mO_213_neg_382_427,0.28888888888888886,0.4222222222222222,0.26666666666666666,0.022222222222222223,0.28888888888888886,0.7111111111111111,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.0,0.09302325581395349,0.0,0.023255813953488372,0.0,1,0,0,0,0,0,0.6097560975609756,0
mO_215_neg_625_666,0.4878048780487805,0.36585365853658536,0.12195121951219512,0.024390243902439025,0.14634146341463414,0.8536585365853658,0.05128205128205128,0.10256410256410256,0.10256410256410256,0.02564102564102564,0.15384615384615385,0.05128205128205128,0.07692307692307693,0.0,0.02564102564102564,0.05128205128205128,1,0,0,1,0,0,0.8378378378378378,0
mO_213_neg_102_150,0.2708333333333333,0.3125,0.2708333333333333,0.14583333333333334,0.4166666666666667,0.5833333333333334,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0,1,0,0,0,0,0.3181818181818182,0
mO_154_neg_290_331,0.4634146341463415,0.4146341463414634,0.07317073170731707,0.04878048780487805,0.12195121951219512,0.8780487804878049,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.1282051282051282,0.0,0.0,0.0,1,0,1,1,0,1,0.9459459459459459,0
mO_171_neg_271_296,0.32,0.64,0.04,0.0,0.04,0.96,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.0,0.043478260869565216,0.17391304347826086,0.0,0.0,0.0,0,1,0,0,1,0,1.0,0
mO_341_neg_248_289,0.5365853658536586,0.21951219512195122,0.12195121951219512,0.12195121951219512,0.24390243902439024,0.7560975609756098,0.0,0.07692307692307693,0.05128205128205128,0.0,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.0,0.05128205128205128,0.02564102564102564,1,0,1,0,1,0,0.5405405405405406,0
mO_208_neg_826_857,0.5483870967741935,0.3870967741935484,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.9354838709677419,0.06896551724137931,0.1724137931034483,0.1724137931034483,0.06896551724137931,0.20689655172413793,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,1,0,0,1,0,1,1.0,0
mO_177_neg_281_326,0.35555555555555557,0.4,0.2,0.044444444444444446,0.24444444444444444,0.7555555555555555,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.0,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.09302325581395349,0,1,0,0,1,0,0.6097560975609756,0
mO_171_neg_727_770,0.46511627906976744,0.20930232558139536,0.3023255813953488,0.023255813953488372,0.32558139534883723,0.6744186046511628,0.0,0.0975609756097561,0.0975609756097561,0.0,0.0975609756097561,0.04878048780487805,0.0,0.0,0.04878048780487805,0.04878048780487805,0,0,0,0,0,1,0.5384615384615384,0
mO_155_neg_428_472,0.4318181818181818,0.3181818181818182,0.1590909090909091,0.09090909090909091,0.25,0.75,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.11904761904761904,0.047619047619047616,0.09523809523809523,0.0,0.0,0.023809523809523808,1,0,0,1,0,1,0.575,0
mO_397_neg_581_627,0.5217391304347826,0.391304347826087,0.021739130434782608,0.06521739130434782,0.08695652173913043,0.9130434782608695,0.045454545454545456,0.13636363636363635,0.11363636363636363,0.06818181818181818,0.20454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.022727272727272728,0.0,1,0,0,0,1,0,0.9523809523809523,0
mO_194_neg_669_698,0.5172413793103449,0.3793103448275862,0.10344827586206896,0.0,0.10344827586206896,0.896551724137931,0.0,0.18518518518518517,0.1111111111111111,0.037037037037037035,0.2222222222222222,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,1,0,0,0,1,0,0.92,0
mO_045_neg_588_623,0.5428571428571428,0.2857142857142857,0.14285714285714285,0.02857142857142857,0.17142857142857143,0.8285714285714286,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.21212121212121213,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,0.12121212121212122,1,0,0,1,0,0,0.9354838709677419,0
mO_039_neg_209_255,0.43478260869565216,0.43478260869565216,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.8695652173913043,0.09090909090909091,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.13636363636363635,0.0,0.09090909090909091,0.0,0.0,0.045454545454545456,1,0,0,0,1,0,0.9047619047619048,0
mO_342_neg_120_167,0.2978723404255319,0.2978723404255319,0.2553191489361702,0.14893617021276595,0.40425531914893614,0.5957446808510638,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.0,0.022222222222222223,0,0,0,0,1,1,0.37209302325581395,0
mO_292_neg_189_232,0.46511627906976744,0.4186046511627907,0.11627906976744186,0.0,0.11627906976744186,0.8837209302325582,0.0975609756097561,0.07317073170731707,0.07317073170731707,0.0975609756097561,0.0975609756097561,0.04878048780487805,0.12195121951219512,0.0,0.024390243902439025,0.07317073170731707,1,0,0,0,1,1,0.8974358974358975,0
mO_099_neg_284_322,0.34210526315789475,0.5789473684210527,0.0,0.07894736842105263,0.07894736842105263,0.9210526315789473,0.16666666666666666,0.027777777777777776,0.05555555555555555,0.1388888888888889,0.027777777777777776,0.05555555555555555,0.19444444444444445,0.027777777777777776,0.0,0.0,0,1,0,1,0,1,0.9705882352941176,0
mO_253_neg_802_839,0.4594594594594595,0.32432432432432434,0.16216216216216217,0.05405405405405406,0.21621621621621623,0.7837837837837838,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.11428571428571428,0.0,0.05714285714285714,0.05714285714285714,1,0,0,0,0,1,0.7575757575757576,0
mO_160_neg_483_511,0.32142857142857145,0.5714285714285714,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.8928571428571429,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.11538461538461539,0.0,0.19230769230769232,0.0,0.0,0.0,1,1,0,0,1,1,0.8333333333333334,0
mO_016_neg_887_924,0.2972972972972973,0.3783783783783784,0.2972972972972973,0.02702702702702703,0.32432432432432434,0.6756756756756757,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.0,0.0,0.02857142857142857,0.05714285714285714,0,0,1,0,1,0,0.5151515151515151,0
mO_113_neg_103_150,0.2127659574468085,0.425531914893617,0.2978723404255319,0.06382978723404255,0.3617021276595745,0.6382978723404256,0.08888888888888889,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0,0.044444444444444446,0,1,0,0,1,0,0.4883720930232558,0
mO_187_neg_414_456,0.38095238095238093,0.47619047619047616,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.1,0.05,0.05,0.075,0.125,0.0,0.15,0.0,0.025,0.05,1,0,0,1,0,1,0.9210526315789473,0
mO_361_neg_766_803,0.5675675675675675,0.2702702702702703,0.10810810810810811,0.05405405405405406,0.16216216216216217,0.8378378378378378,0.02857142857142857,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.17142857142857143,0.14285714285714285,0.08571428571428572,0.0,0.0,0.02857142857142857,1,0,1,1,0,0,0.8181818181818182,0
mO_280_neg_668_709,0.4634146341463415,0.2682926829268293,0.14634146341463414,0.12195121951219512,0.2682926829268293,0.7317073170731707,0.0,0.07692307692307693,0.02564102564102564,0.0,0.1282051282051282,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.02564102564102564,1,0,0,1,0,0,0.6486486486486487,0
mO_199_neg_175_215,0.425,0.4,0.175,0.0,0.175,0.825,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.07894736842105263,0.0,0.02631578947368421,0.02631578947368421,0,0,0,0,1,0,0.7777777777777778,0
mO_270_neg_674_713,0.3076923076923077,0.5897435897435898,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.8974358974358975,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.16216216216216217,0.08108108108108109,0.02702702702702703,0.21621621621621623,0.0,0.0,0.0,0,1,0,0,1,1,0.8571428571428571,0
mO_336_neg_489_527,0.34210526315789475,0.39473684210526316,0.21052631578947367,0.05263157894736842,0.2631578947368421,0.7368421052631579,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.1111111111111111,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.0,0.0,0.05555555555555555,0,1,1,0,1,0,0.7058823529411765,0
mO_020_neg_733_771,0.42105263157894735,0.5,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.9210526315789473,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.05555555555555555,0.16666666666666666,0.027777777777777776,0.16666666666666666,0.0,0.0,0.0,1,0,0,0,1,1,1.0,0
mO_345_neg_785_831,0.41304347826086957,0.1956521739130435,0.391304347826087,0.0,0.391304347826087,0.6086956521739131,0.0,0.06818181818181818,0.0,0.0,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.0,0.045454545454545456,0.11363636363636363,1,0,0,0,0,0,0.30952380952380953,0
mO_297_neg_845_889,0.3409090909090909,0.5,0.1590909090909091,0.0,0.1590909090909091,0.8409090909090909,0.09523809523809523,0.047619047619047616,0.0,0.11904761904761904,0.07142857142857142,0.023809523809523808,0.16666666666666666,0.0,0.047619047619047616,0.0,0,1,0,0,1,0,0.825,0
mO_164_neg_449_488,0.38461538461538464,0.5384615384615384,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.9230769230769231,0.10810810810810811,0.08108108108108109,0.05405405405405406,0.13513513513513514,0.10810810810810811,0.0,0.1891891891891892,0.0,0.02702702702702703,0.0,0,1,0,1,0,1,1.0,0
mO_241_neg_65_107,0.21428571428571427,0.30952380952380953,0.2857142857142857,0.19047619047619047,0.47619047619047616,0.5238095238095238,0.0,0.025,0.025,0.0,0.025,0.025,0.0,0.05,0.025,0.0,0,1,0,0,0,0,0.21052631578947367,0
mO_319_neg_1_37,0.2777777777777778,0.2222222222222222,0.19444444444444445,0.3055555555555556,0.5,0.5,0.029411764705882353,0.0,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,0.029411764705882353,0,0,0,0,0,0,0.25,0
mO_373_neg_157_202,0.4888888888888889,0.4222222222222222,0.06666666666666667,0.022222222222222223,0.08888888888888889,0.9111111111111111,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.06976744186046512,0.20930232558139536,0.0,0.18604651162790697,0.0,0.023255813953488372,0.023255813953488372,1,0,0,0,1,0,0.975609756097561,0
mO_078_neg_425_464,0.41025641025641024,0.28205128205128205,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.6923076923076923,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.0,0.08108108108108109,0.0,0.02702702702702703,0.05405405405405406,0,0,0,0,1,0,0.42857142857142855,0
mO_164_neg_300_343,0.32558139534883723,0.5348837209302325,0.06976744186046512,0.06976744186046512,0.13953488372093023,0.8604651162790697,0.14634146341463414,0.0,0.024390243902439025,0.12195121951219512,0.07317073170731707,0.0,0.17073170731707318,0.0,0.0,0.0,0,1,0,1,0,0,0.7948717948717948,0
mO_091_neg_600_630,0.3,0.26666666666666666,0.4,0.03333333333333333,0.43333333333333335,0.5666666666666667,0.07142857142857142,0.03571428571428571,0.0,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0,0,0,1,0,0,0.38461538461538464,0
mO_084_neg_530_570,0.45,0.25,0.275,0.025,0.3,0.7,0.0,0.07894736842105263,0.02631578947368421,0.0,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.0,0.07894736842105263,0.05263157894736842,0,0,0,0,0,0,0.5555555555555556,0
mO_161_neg_582_624,0.5476190476190477,0.23809523809523808,0.16666666666666666,0.047619047619047616,0.21428571428571427,0.7857142857142857,0.025,0.075,0.075,0.025,0.1,0.125,0.025,0.0,0.025,0.075,0,0,1,0,1,1,0.631578947368421,0
mO_327_neg_25_70,0.15555555555555556,0.37777777777777777,0.26666666666666666,0.2,0.4666666666666667,0.5333333333333333,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0,1,0,1,0,0,0.2682926829268293,0
mO_324_neg_341_388,0.44680851063829785,0.2765957446808511,0.23404255319148937,0.0425531914893617,0.2765957446808511,0.723404255319149,0.0,0.08888888888888889,0.08888888888888889,0.022222222222222223,0.08888888888888889,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0,0,0,0,0,0,0.5581395348837209,0
mO_036_neg_686_727,0.34146341463414637,0.4634146341463415,0.1951219512195122,0.0,0.1951219512195122,0.8048780487804879,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.0,0.07692307692307693,0.0,0.02564102564102564,0.05128205128205128,1,0,0,0,0,1,0.8378378378378378,0
mO_181_neg_242_273,0.2903225806451613,0.45161290322580644,0.22580645161290322,0.03225806451612903,0.25806451612903225,0.7419354838709677,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655,0,0,0,0,1,0,0.6666666666666666,0
mO_085_neg_272_316,0.38636363636363635,0.5227272727272727,0.022727272727272728,0.06818181818181818,0.09090909090909091,0.9090909090909091,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.07142857142857142,0.16666666666666666,0.0,0.19047619047619047,0.023809523809523808,0.0,0.0,1,0,0,1,0,1,0.925,0
mO_199_neg_588_618,0.5,0.3333333333333333,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.8333333333333334,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.17857142857142858,0.0,0.14285714285714285,0.0,0.07142857142857142,0.03571428571428571,1,0,0,1,0,0,0.8076923076923077,0
mO_133_neg_260_302,0.38095238095238093,0.47619047619047616,0.11904761904761904,0.023809523809523808,0.14285714285714285,0.8571428571428571,0.075,0.05,0.0,0.075,0.175,0.0,0.2,0.025,0.05,0.025,1,0,0,0,1,1,0.8947368421052632,0
mO_363_neg_474_519,0.3333333333333333,0.5111111111111111,0.06666666666666667,0.08888888888888889,0.15555555555555556,0.8444444444444444,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.0,0.0,0,1,0,1,0,1,0.9512195121951219,0
mO_225_neg_747_792,0.3111111111111111,0.4888888888888889,0.15555555555555556,0.044444444444444446,0.2,0.8,0.13953488372093023,0.0,0.023255813953488372,0.11627906976744186,0.0,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.06976744186046512,0,1,0,1,0,1,0.6585365853658537,0
mO_345_neg_927_970,0.4883720930232558,0.16279069767441862,0.27906976744186046,0.06976744186046512,0.3488372093023256,0.6511627906976745,0.024390243902439025,0.0,0.07317073170731707,0.0,0.024390243902439025,0.24390243902439024,0.0,0.024390243902439025,0.0,0.024390243902439025,0,0,1,1,0,0,0.46153846153846156,0
mO_030_neg_841_886,0.4222222222222222,0.4888888888888889,0.08888888888888889,0.0,0.08888888888888889,0.9111111111111111,0.11627906976744186,0.09302325581395349,0.06976744186046512,0.11627906976744186,0.11627906976744186,0.0,0.11627906976744186,0.0,0.023255813953488372,0.046511627906976744,1,1,0,1,0,0,0.926829268292683,0
mO_141_neg_179_207,0.5357142857142857,0.2857142857142857,0.17857142857142858,0.0,0.17857142857142858,0.8214285714285714,0.0,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.0,0.0,0.11538461538461539,1,0,1,1,0,0,0.9166666666666666,0
mO_122_neg_618_661,0.32558139534883723,0.3488372093023256,0.3023255813953488,0.023255813953488372,0.32558139534883723,0.6744186046511628,0.024390243902439025,0.04878048780487805,0.0,0.07317073170731707,0.0,0.04878048780487805,0.0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0,1,1,0,0,0,0.4358974358974359,0
mO_374_neg_819_864,0.4888888888888889,0.3111111111111111,0.2,0.0,0.2,0.8,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.11627906976744186,0.046511627906976744,0.0,0.046511627906976744,0.06976744186046512,1,1,1,1,0,0,0.7560975609756098,0
